Sample,1mem_Bt_12pt5hr-2,1mem_Bt_12pt5hr-3,1mem_Bt_12pt5hr-4,1mem_Bt_25hr-2,1mem_Bt_25hr-3,1mem_Bt_25hr-4,1mem_Bt_30hr-2,1mem_Bt_30hr-3,1mem_Bt_30hr-4,1mem_Bt_35hr-2,1mem_Bt_35hr-3,1mem_Bt_35hr-4,1mem_Bt_40hr-2,1mem_Bt_40hr-3,1mem_Bt_40hr-4,1mem_Bt_45hr-2,1mem_Bt_45hr-3,1mem_Bt_45hr-pseudoSample,1mem_Cv_12pt5hr-2,1mem_Cv_12pt5hr-3,1mem_Cv_12pt5hr-4,1mem_Cv_25hr-2,1mem_Cv_25hr-3,1mem_Cv_25hr-4,1mem_Cv_30hr-1,1mem_Cv_30hr-2,1mem_Cv_30hr-3,1mem_Cv_30hr-4,1mem_Cv_35hr-1,1mem_Cv_35hr-2,1mem_Cv_35hr-3,1mem_Cv_35hr-4,1mem_Cv_40hr-2,1mem_Cv_40hr-3,1mem_Cv_40hr-4,1mem_Cv_45hr-2,1mem_Cv_45hr-3,1mem_Cv_45hr-4,1mem_Ps_12pt5hr-2,1mem_Ps_12pt5hr-3,1mem_Ps_12pt5hr-pseudoSample,1mem_Ps_25hr-2,1mem_Ps_25hr-3,1mem_Ps_25hr-4,1mem_Ps_30hr-2,1mem_Ps_30hr-3,1mem_Ps_30hr-4,1mem_Ps_35hr-2,1mem_Ps_35hr-3,1mem_Ps_35hr-4,1mem_Ps_40hr-2,1mem_Ps_40hr-3,1mem_Ps_40hr-4,1mem_Ps_45hr-2,1mem_Ps_45hr-3,1mem_Ps_45hr-4,2mem_BtCv_12pt5hr-2,2mem_BtCv_12pt5hr-3,2mem_BtCv_12pt5hr-4,2mem_BtCv_25hr-2,2mem_BtCv_25hr-3,2mem_BtCv_25hr-4,2mem_BtCv_30hr-2,2mem_BtCv_30hr-3,2mem_BtCv_30hr-4,2mem_BtCv_35hr-2,2mem_BtCv_35hr-3,2mem_BtCv_35hr-4,2mem_BtCv_40hr-2,2mem_BtCv_40hr-3,2mem_BtCv_40hr-4,2mem_BtCv_45hr-2,2mem_BtCv_45hr-3,2mem_BtCv_45hr-4,2mem_BtPs_12pt5hr-2,2mem_BtPs_12pt5hr-3,2mem_BtPs_12pt5hr-4,2mem_BtPs_25hr-2,2mem_BtPs_25hr-3,2mem_BtPs_25hr-4,2mem_BtPs_30hr-2,2mem_BtPs_30hr-3,2mem_BtPs_30hr-4,2mem_BtPs_35hr-2,2mem_BtPs_35hr-3,2mem_BtPs_35hr-4,2mem_BtPs_40hr-2,2mem_BtPs_40hr-3,2mem_BtPs_40hr-4,2mem_BtPs_45hr-2,2mem_BtPs_45hr-3,2mem_BtPs_45hr-4,2mem_CvPs_12pt5hr-2,2mem_CvPs_12pt5hr-3,2mem_CvPs_12pt5hr-4,2mem_CvPs_25hr-2,2mem_CvPs_25hr-3,2mem_CvPs_25hr-4,2mem_CvPs_30hr-2,2mem_CvPs_30hr-3,2mem_CvPs_30hr-4,2mem_CvPs_35hr-1,2mem_CvPs_35hr-2,2mem_CvPs_35hr-3,2mem_CvPs_35hr-4,2mem_CvPs_40hr-2,2mem_CvPs_40hr-3,2mem_CvPs_40hr-4,2mem_CvPs_45hr-2,2mem_CvPs_45hr-3,2mem_CvPs_45hr-4,3mem_Full_12pt5hr-1,3mem_Full_12pt5hr-2,3mem_Full_12pt5hr-3,3mem_Full_12pt5hr-4,3mem_Full_25hr-2,3mem_Full_25hr-3,3mem_Full_25hr-4,3mem_Full_30hr-2,3mem_Full_30hr-3,3mem_Full_30hr-4,3mem_Full_35hr-2,3mem_Full_35hr-3,3mem_Full_35hr-4,3mem_Full_40hr-2,3mem_Full_40hr-3,3mem_Full_40hr-4,3mem_Full_45hr-2,3mem_Full_45hr-3,3mem_Full_45hr-4
4.998646075/732.4111236,22899.65179,3801.806092,17489.5869,107907.2134,7855.286012,44797.61463,138152.7587,7217.187154,67289.26103,143853.8125,14307.23062,77622.35539,136913.2137,76795.76648,165707.4578,173686.4819,188077.8564,180882.1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5703.093043,0,0,2058.486431,0,0,0,0,0,0,27934.74836,25906.31717,6848.531878,13343.81105,96363.4789,42099.04522,79766.63001,146431.4525,47316.70034,38531.95092,148039.7332,159950.5443,132929.9987,256926.8586,292735.3604,547502.0067,390005.369,269514.9482,37137.15614,15325.76023,18663.44264,225320.4323,144547.7742,38034.233,393968.4927,91276.97017,304052.7758,315231.8609,137098.0662,673966.8703,216217.1695,401145.5078,1281483.745,1066337.205,206262.1741,2152645.527,0,0,0,0,0,0,0,0,0,0,0,140165.5514,0,0,0,0,0,0,0,15353.30642,63301.46151,15594.01292,12351.94853,943710.3655,642509.2739,677638.2543,2800482.849,1118440.257,1119304.479,4748453.723,772227.6162,1215266.14,4386235.193,1716402.361,2058372.738,12227170.35,4893517.368,2290061.585
3.377357233/861.4294194,5046.588363,2800.603988,3165.154563,21467.22595,15279.53974,12631.3785,24435.08721,12658.91809,30118.2797,22445.10601,35267.15437,61170.93915,27697.9448,106099.7515,129553.389,140612.5007,91016.1897,115814.3452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126.876536,0,0,2078.169703,0,0,0,19349.35684,49599.42467,8099.823551,112774.8489,11339.83703,9696.7614,185470.3574,36712.42355,56325.28202,269866.5742,89898.21951,134922.9443,448876.7309,103131.2152,425659.5482,867018.2074,286365.0395,340624.4241,11171.49848,13032.88165,7215.471284,174268.5211,45345.51826,63223.06523,322304.7596,153261.2089,146256.0454,327309.4286,108077.4637,156124.5248,178188.86,302419.9885,541895.5243,554437.1398,36130.58198,857067.6776,0,0,0,0,0,0,0,0,0,0,0,173289.0528,0,0,0,0,0,0,0,15982.15748,48183.62202,19147.91204,9165.238333,53305.09525,122165.387,70124.70528,485621.2067,332621.3642,380838.5295,843796.0609,362246.4168,363028.4379,1245922.172,768202.004,1017806.279,2543933.01,1658462.458,1584565.84
3.608213888/935.4646296,1867.895992,0,0,2065.71296,1001.005942,0,6302.635469,0,0,5670.006935,4523.468986,0,2988.486246,0,5826.036948,20182.06883,16163.16661,18172.61772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8198.155262,0,2848.140531,57984.7628,31680.34125,8245.42913,105352.6029,110461.6407,54106.612,127723.1324,165276.1233,172824.9413,143360.0072,405474.3697,164462.7663,464260.6891,612685.9118,279733.9328,0,0,0,5454.280134,4983.202757,8131.011825,6157.760525,11263.31507,7085.574068,18720.47394,21404.40289,12687.8006,9781.044439,27168.72155,66607.35394,7280.961862,1767.339647,28966.20569,0,0,0,0,0,0,0,0,0,0,0,2979.572743,0,0,0,0,0,0,0,1596.230061,9035.250965,10462.00515,1487.189688,138629.6366,176480.3641,36822.47262,337197.9437,368072.4301,114558.9684,611447.2283,402986.4038,164450.3108,816341.5278,878834.5078,201928.2798,1906124.663,2248129.629,646944.1872
6.213245956/193.1596458,2649.446064,2556.05124,6428.888533,3834.397597,1659.497116,15078.17568,10913.57613,649.2275001,16950.30848,6032.00384,8564.364555,25238.3797,28688.99591,20423.72516,81447.25776,12109.82258,47320.11184,29714.96721,935.7322315,0,0,2217.20681,531.318086,0,0,0,450.6597916,0,0,7678.073504,0,0,5102.020757,555.5345465,1107.342005,732.0380097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25317.96128,67191.08653,44662.62826,136014.898,79398.45411,93053.80585,344771.8179,134341.3348,163812.5768,310688.727,295639.349,334767.3663,505657.4469,338029.3534,357262.1594,756442.8397,500270.3679,812654.5199,16087.97667,30997.55762,46836.9942,95369.82869,117338.0737,57370.04567,117520.7098,215916.2904,225798.0438,106998.913,98841.68142,238776.8132,83458.20403,176176.9387,358846.2676,128545.8521,58380.24728,651755.884,1464.861493,0,0,0,958.44979,4486.701639,10216.42411,0,5589.183993,0,5024.859171,22704.02384,0,0,0,0,0,0,0,53554.79239,127575.9842,135560.6933,88154.24381,555635.778,171007.6061,293639.7598,852774.4254,442181.8591,485657.3729,1286720.674,332068.8163,811741.2676,1143937.25,912600.4086,1221143.131,4591493.533,2386166.009,1605930.891
2.77091707/429.2708995,20278.15087,23850.83387,30435.72822,120689.5916,40205.42219,112126.9383,178577.7747,41074.33518,166468.4337,213758.0188,106483.6312,224860.4378,318533.7637,177548.4877,271121.7038,337909.0339,257607.5118,297758.2729,0,1010.019774,0,8564.712803,6523.8744,9236.771163,31030.15912,31049.12726,813.8672924,13629.46162,77790.48693,47778.08301,3997.54552,14593.94256,7951.250691,2777.10024,34037.14652,67975.28248,1288.707539,73011.25516,0,0,0,5596.379589,0,7885.560271,22040.73688,2518.840657,19993.5969,15850.13944,21089.11101,31375.04609,88514.97815,2811.852453,123100.0608,60283.38739,27774.95613,84352.08042,21819.89472,102514.1861,81911.01066,317324.4792,466983.5534,409398.9276,415838.0412,716096.8307,453469.4052,405264.7518,896300.4924,608819.7738,648520.3655,970728.5652,672091.0895,838177.8587,945635.3312,900454.8958,35416.18071,41327.11239,57038.7992,213680.6027,194883.6457,222005.7837,245840.5042,335992.6407,268996.6706,309945.1148,164275.8792,316910.2166,122617.3406,313013.6299,367962.4154,342425.5981,30242.7746,443651.8298,0,0,1552.355347,2440.147931,2237.941629,18712.07284,10753.71017,26167.87968,13350.36613,51658.08924,14652.99679,302257.4064,27154.70204,7582.836144,25420.93996,15723.25995,34620.08971,12449.08797,132504.5009,65473.02973,110722.2488,113436.2311,92432.66167,520273.3307,497400.7808,479576.2324,681881.6159,494029.3003,510953.545,618847.7564,307507.6025,519554.6705,562148.1992,608492.1398,584864.2168,1066967.21,1239662.767,605320.2403
5.278811906/514.0086884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3095.024276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212829.8094,116559.742,159037.5848,341577.3069,70199.29185,205766.2198,173329.0734,126682.4786,107830.8501,225039.2321,21569.61242,112365.6906,267491.6516,52381.14901,56503.5189,0,0,1950.970487,46696.25635,38312.03523,110869.2607,90645.0752,21570.1665,133927.6262,29285.07778,15689.78224,68415.84203,1655.385359,28328.84021,137737.1533,10465.92851,0,48457.35774,0,0,0,0,0,5536.456669,0,0,0,0,0,0,0,0,0,0,0,0,0,24182.48588,39236.01397,109530.8778,23678.39125,2642102.307,1087357.39,651003.6526,3030913.085,723994.3661,656471.861,2629346.672,363103.7858,506093.3034,1707603.229,751551.2884,472632.8832,2611229.903,753616.4422,352484.1535
4.840245998/851.5132157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88537.63934,32688.57271,153610.9334,177107.876,84148.20054,301123.2705,93689.74084,155919.1574,23171.61482,292872.7466,206948.1278,154158.4682,23405.66191,318127.2374,74041.25519,17181.33355,245171.1658,137713.023,5030.828578,178625.5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5613.459102,97490.59006,244172.0566,356216.1475,408533.571,314193.5191,470522.5357,584891.5269,287604.1806,561605.9315,623348.4743,433296.3495,565250.4403,662954.5439,478015.8783,784570.1113,896942.2376,0,0,5152.534019,0,0,72467.17273,0,0,61215.01728,0,0,97108.87807,0,0,121027.9642,0,0,44800.96483,126647.4848,83707.12504,119005.9063,129264.7364,113736.3252,259064.8987,122132.1975,103620.2465,249695.2014,175338.5647,135578.4109,0,220498.0118,148933.6874,102223.5074,280198.0576,133902.6748,83513.55459,201212.7391,187353.9336,277968.3333,152077.975,184843.475,385795.025,668672.5233,695194.9343,406910.0463,528780.069,834016.9589,493519.7347,309765.9952,815121.9992,438133.5604,591357.695,954333.3734,585437.0128,1102984.809,646015.4658
5.201270871/356.1531192,0,0,0,2203.838015,0,0,0,0,2472.046108,1707.41144,0,2973.474928,5900.269523,0,12513.47559,3395.116464,0,1697.558232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13738.31074,4172.299383,157334.7601,162967.7469,88570.16326,325024.8725,294804.0448,217347.8412,212722.8837,488277.8217,209333.6291,526954.0428,435022.8024,227419.4203,458927.7921,237919.2794,338428.6988,0,0,2414.695089,2622.72168,6380.165236,101443.4156,13752.5351,64168.33306,153423.2825,8428.612013,13310.17223,237895.1134,3321.081957,135050.3503,294962.0329,12566.58817,10316.17216,458626.652,0,0,0,0,0,0,0,0,2461.483814,0,0,1898.329888,0,0,0,5483.252754,0,0,0,30924.38896,9160.621525,34719.08129,15357.99346,553375.6833,443388.4667,429783.3324,1195443.371,558010.3465,497369.2706,1750920.777,440795.4886,627882.2222,1735710.705,697064.4652,781556.9243,3138904.144,1905252.343,956619.9764
4.169962852/635.2011439,0,0,0,1870.388505,1437.694228,4087.126682,9908.165257,0,17290.04596,10253.04136,5479.526791,22370.59438,10775.38289,24132.40673,12783.15716,24162.77311,27922.1731,26042.47311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.217334,0,0,0,0,0,0,0,0,0,28556.35428,65362.85204,20249.31886,161845.9884,113639.9584,160174.4961,264432.6919,157130.5353,86479.51516,204937.1336,253668.5691,212193.0709,270689.623,226592.9486,350320.4571,336925.6901,244785.568,378745.3069,16119.97779,14082.59641,15580.29859,69837.02452,54311.47308,80732.55874,67285.34528,161916.0675,125510.4854,111461.3325,29267.82859,110732.9812,64864.00453,55694.39662,143233.2009,155338.5341,23789.55955,182693.136,0,0,0,0,0,1580.270393,0,0,1549.166484,0,0,62715.8837,0,0,0,0,0,0,0,27366.61417,110473.1653,132080.7747,79060.8654,489665.1352,470796.9098,261188.5989,423856.6709,486273.8145,319725.0858,592491.5464,241278.3879,357114.1808,703897.391,497927.0124,407074.2824,602618.8757,798409.0145,424177.8835
4.037633279/715.4324149,0,0,0,1677.229624,0,2655.144435,1728.504674,0,2762.452574,4251.181569,0,3869.155117,2625.334284,7640.870594,67712.0869,10607.49867,27233.55839,18920.52853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.344142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265.956799,0,0,42767.46543,4839.093764,13601.07032,118385.0627,49183.61378,18452.01271,256518.2716,168822.5663,202796.7095,387518.6404,342282.9475,468934.7159,664356.2072,443779.1073,0,0,1745.137481,3055.515183,1822.793892,7999.212239,13968.13507,12217.13538,39986.97128,6491.758827,0,172877.8352,1716.443657,18107.7946,408071.3665,30000.14937,0,639665.4654,0,0,0,0,0,0,0,0,0,0,0,30423.17783,0,0,0,0,0,0,0,0,0,0,0,125494.2232,79354.24052,130547.3355,443474.534,223598.8196,289432.8173,831762.7862,371725.2473,245443.9512,470835.7132,431527.9917,402004.5898,5308691.649,3577111.352,776327.4254
3.550739309/558.2926117,0,0,10670.07219,23834.93034,8913.860837,30988.10151,32475.99943,6216.232029,85068.64563,68912.85653,71594.48054,132580.0605,107903.6319,140698.4612,223884.0718,156580.0767,196016.2418,176298.1593,0,0,0,0,0,1797.929795,0,0,0,0,1771.0742,0,0,0,0,0,1584.803265,0,0,0,0,0,0,0,0,0,0,0,5574.556269,0,0,2890.692072,0,0,5900.703856,0,0,1401.840721,2031.819382,45951.31218,28294.67258,230812.1367,134606.1227,186866.3527,410807.8418,257947.2173,372805.4623,429252.2261,418371.9478,493479.0384,760585.9575,508942.4009,730564.5455,984227.9982,563870.7158,1326743.607,0,8804.430013,11669.75026,84094.81415,68718.70328,126984.9825,214731.4445,199950.3755,202963.8955,254291.6339,73487.79722,283576.2558,135742.1985,215305.3076,528581.1782,521876.7772,39510.95313,689302.4005,0,0,0,0,0,1766.677576,1888.803801,1864.26706,2425.34988,4284.169877,0,269865.9425,5273.192606,1861.461918,4115.476383,7879.867561,2730.88706,3038.453796,6815.66295,17742.40022,53792.97411,50095.17412,43030.91647,387342.4587,214182.3009,295100.6826,538391.7548,321576.8921,607430.5029,660103.4424,222010.514,857132.9032,890289.6128,514870.7022,929942.2533,1542210.452,1317880.437,1106260.369
4.281727574/661.2333492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45111.81115,7789.869838,30250.54569,244067.782,0,2526.49698,36901.86378,583724.3376,65850.23466,20493.11567,123812.6554,78066.24508,3141.81068,124219.7277,233342.2893,15216.85544,126469.7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30154.19492,13505.67146,84003.42852,43025.26656,123261.3704,291055.581,135252.5716,217893.3572,823642.2909,901950.8121,405199.1865,1558597.575,1667440.801,589772.0686,1829368.313,0,0,0,0,0,3601.633948,0,0,7363.431099,0,0,28265.92183,0,0,31232.96138,0,0,110005.5202,0,0,0,48877.67131,21554.53886,38888.29112,29501.37489,31289.28213,123045.1983,793347.7874,92810.37506,0,366096.2625,84012.74891,148413.2323,470764.2007,143760.1241,422778.9883,619670.6919,0,0,0,0,50310.69225,107850.7695,60990.51242,232433.5302,114456.1638,284338.3535,237339.4047,222063.3989,353077.9603,270337.0153,382922.8905,1093209.713,1278416.085,1314031.055,1611075.739
5.292917121/303.1594483,6262.446743,0,0,12680.02094,2398.414745,3174.742958,14864.35604,1114.549246,9300.025392,16040.38771,13652.64627,24137.84392,26227.00013,12039.175,32999.17825,5983.49451,31876.19075,18929.84263,2181.308325,1662.750588,2962.335032,2083.679767,1278.038973,2413.688667,2072.856114,4248.376761,1015.004038,1856.914335,8284.839974,1907.312898,0,2624.125202,1808.928362,1409.097431,4792.073786,7058.347009,714.4139081,1465.689015,2297.768587,2584.938698,2441.353643,2995.65542,1131.835278,4312.286416,2395.15667,1127.278792,2853.044416,1803.459249,2490.901696,2228.036164,1188.098923,2284.691801,1490.384353,1673.682909,1465.159584,1794.33265,5410.356685,2988.542694,9774.939456,283913.7638,119106.91,138555.6575,121940.9806,165899.6409,172847.9226,221618.0171,161096.2883,149265.7266,348306.757,81746.06079,32045.32298,311099.7975,126225.5628,159123.7769,1739.468716,2158.048641,4355.770676,159988.434,34005.3233,27301.8564,90184.87403,39887.91751,25002.11978,145480.5945,17049.51654,126052.4346,10095.79485,86479.91762,132324.6501,65795.55832,2221.343995,37105.0942,3775.891678,1786.375038,4964.895014,2866.342537,2008.355235,2773.490153,1869.971638,2323.447227,6118.344495,4197.904962,2618.591095,35924.60364,4442.152146,2001.440751,1704.923617,2624.784188,3790.427697,2217.776718,2892.950243,22846.86885,280805.7149,71768.1788,21935.47578,1242880.268,647547.7773,254150.0015,1102443.637,523299.7564,400466.4599,1088678.628,303681.8778,336839.6969,1085615.871,484911.2158,318429.9364,1111887.733,595350.0557,264311.3822
3.23003711/480.9577822,286053.8778,635981.9319,335334.5133,673740.2807,363064.4565,355286.2913,302652.7598,651582.6699,164415.5685,497673.6445,218891.2375,182036.5625,178056.5424,723568.0901,142480.8554,602208.7308,270576.262,436392.4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192761.88,0,0,255247.7218,0,0,316635.1527,0,0,86320.83547,0,0,115126.8049,1159299.795,1214961.715,190540.8765,760956.0176,254942.6652,165879.5686,585485.2748,375253.8015,348882.8878,300815.8581,1101451.762,302805.4389,730564.463,628008.1552,217788.4731,420563.2396,616204.5452,244314.9399,357785.1672,578519.494,447306.3123,259327.5946,1046506.86,139503.6913,876402.6272,888094.4355,100995.7123,383665.5462,927345.902,164949.9828,592039.345,304254.7979,82799.80841,637355.7986,687783.5603,108198.8803,1843.545213,0,101761.686,3475.029527,0,103131.1459,0,0,45539.55799,0,0,441147.1453,0,0,0,0,0,0,0,230465.9461,287379.0079,743992.6568,289806.1327,428228.6232,878926.95,404901.7637,1080591.717,933511.3063,330315.843,630350.1948,493980.2891,362551.823,747337.3442,684522.4369,338265.8989,555595.5997,759074.2329,313083.3412
8.277061676/853.400146,1224.216731,2391.145457,0,1794.582876,0,9344.009547,14898.08327,1316.548902,19808.15518,3497.789902,11532.92523,64995.55204,28531.3515,32850.46123,106469.9211,29224.24222,39019.78929,34122.01576,0,0,0,0,0,0,0,784.6928519,0,0,0,0,0,0,0,0,1419.037412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.6579129,0,0,0,0,0,67240.81793,120717.1215,18763.26131,241538.3005,224954.9144,254036.3129,261742.3196,246319.9886,264802.1233,118700.481,252132.6283,157164.433,103731.7019,225598.9026,127038.0065,68789.9516,57076.08296,117954.527,10669.29229,15790.69589,6279.737236,62013.40576,43590.31557,207495.5705,116435.3129,105172.5465,230276.3796,86219.97691,82566.21937,264965.0673,89603.57821,208784.4946,301411.5153,240895.3422,245394.0921,217936.9352,0,0,0,1392.481384,0,38307.61964,0,0,18321.63816,0,0,74360.86681,13242.12742,0,0,45469.2511,0,0,0,23276.48246,57850.45636,37542.24528,7226.181711,196493.2978,291852.8426,266089.5162,261280.4038,290956.4557,136285.7588,106698.6183,232346.0035,243028.8987,169512.6595,133903.3332,100468.5349,93249.44897,81624.70138,113010.543
5.570985035/700.4128625,0,0,0,1768.076321,0,0,0,0,1704.302404,1436.259326,0,1710.361465,1599.208093,1803.26782,2971.701503,2660.402895,2030.445979,2345.424437,0,0,0,0,0,1132.116712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578.21864,789.10932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411.926546,1801.790432,1405.83041,5522.254548,3317.412683,2155.163365,42088.09648,37771.88328,21698.17995,115373.2303,24111.52552,29137.59719,207371.8034,27442.26059,0,0,0,1554.627451,1339.176635,3732.386666,3232.423539,1843.100136,5810.30559,3627.368495,0,84775.85382,1385.407066,3781.139448,112546.3307,8654.692484,0,134276.7504,0,0,0,0,0,0,0,0,0,0,0,5599.387374,0,0,0,0,0,0,0,0,0,0,0,44677.30487,112842.4041,23430.80217,182165.4002,202078.7093,94793.40148,343646.5161,335601.8508,213706.1981,178340.5766,552745.6605,357539.8953,1202623.779,1421114.853,641183.4359
5.539239193/788.3899937,0,0,0,0,0,0,0,0,0,0,0,1668.866254,0,1491.150564,6413.732023,0,1573.860866,786.930433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5425.528761,0,2169.061345,23384.43643,8520.326975,2839.20328,46661.13849,46695.66149,38435.51713,150357.1872,47228.47308,65012.15956,101497.7705,30497.13709,0,0,0,0,0,2555.757996,1983.656127,0,4196.919081,0,0,36902.13467,0,3793.207677,24400.74477,3574.299714,0,36092.9561,0,0,0,0,0,0,0,0,0,0,0,2784.185565,0,0,0,0,0,0,0,0,0,0,0,10265.15562,24895.40248,51508.42731,118505.9529,59265.69511,68056.03544,165305.3085,211895.2236,159857.6587,44939.64454,236429.5092,194174.3036,892701.0638,1534897.649,517475.6798
5.171947473/877.257958,7903.824968,0,0,40738.43688,0,0,45347.67035,0,7138.130969,25398.23128,5035.484414,8915.278582,20933.58841,5288.851707,29499.40202,76582.69862,26695.2126,51638.95561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207.409213,8311.206497,0,5567.355174,10044.66081,7423.759066,11471.30563,43138.59253,39890.37489,29257.35858,70312.92689,45149.6699,88856.0859,121221.8182,26805.46386,219982.3737,133301.8799,109597.3529,8566.259112,0,3069.533936,5670.943072,8476.054353,11918.83204,58952.91673,20574.08223,20670.04323,43981.16428,28878.40646,144383.8098,56485.34007,63819.80307,377410.3368,234865.9376,16966.53837,753922.9297,0,0,0,0,0,0,0,0,0,0,0,13377.41624,0,0,0,0,0,0,0,0,0,0,0,99677.05402,134749.2029,45121.48277,899607.3457,322774.0146,172923.998,1140645.475,207044.9018,319141.4317,817274.193,720375.2523,602228.5074,5795809.94,2774898.222,1058400.176
5.701427889/391.1428628,0,0,0,0,0,0,0,0,4599.340729,1511.983265,1143.942247,3714.11695,1322.746284,0,2290.133702,0,17442.57555,8721.287775,0,0,0,0,0,0,0,0,0,0,0,0,0,1415.412836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496.512762,1812.664378,161435.6266,127307.4573,147171.3998,399629.747,268183.8945,191474.2422,379246.9303,647252.977,282989.1089,360156.5189,434922.1608,238335.0608,947825.4894,629821.4303,278290.5908,970.1585314,0,10595.08683,34855.43351,36327.62724,30913.20369,100857.3126,96561.40734,46636.53625,116522.2433,99158.06719,120165.9413,35466.43673,167088.516,127203.1447,133041.617,9327.895332,284293.6114,0,0,0,0,0,1432.62405,0,0,0,2684.199069,0,1636.935681,0,0,0,0,0,0,0,36264.15846,25068.27234,39269.83356,9231.050231,464716.6799,145044.1976,386431.6573,677552.2948,321006.8276,281260.3055,568370.9995,244913.2724,490743.3674,536570.4996,645959.5524,380668.5515,2091958.317,1748035.941,725779.3567
3.431461204/585.2015555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471.994591,928.6768834,2121.781701,35562.72443,1558.868354,0,6469.53525,79542.6614,1662.130687,1700.303567,2933.457166,11735.99539,4059.049599,3807.829149,14219.40911,1749.465909,5222.830208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211354.2637,412543.8348,328040.1064,2385855.915,2146364.96,7873590.57,3755331.193,4788462.772,5985679.792,259380.0421,8614762.237,5986825.022,422649.0299,3312528.333,380998.4317,528791.3206,8539857.082,12923821.13,0,0,53157.34849,0,0,628185.7878,0,0,565815.3569,0,0,682381.7193,0,0,697355.9429,0,0,2092761.148,7069.089891,1409.180105,13195.97655,47186.73052,12289.48322,407637.8675,13146.592,43403.23056,270894.8949,151785.8976,8831.296582,0,86173.81655,62456.35237,35855.46922,146488.363,184022.5386,181168.5821,104385.6862,170558.5357,188754.7396,535592.8576,336579.0192,1810827.802,970813.3695,321219.3174,698840.839,657984.8336,500498.3224,897886.3701,209265.3999,742145.7968,1086015.908,536591.8348,1009057.473,3408371.435,7699577.276,580234.0855
5.026790375/784.404517,0,0,0,7835.035971,0,0,10337.09839,0,4451.740766,3816.944076,1795.563774,5692.082203,14605.8185,4071.274535,20845.04349,22271.57515,8609.167112,15440.37113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667.895508,0,833.947754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646.791837,2247.123059,0,1988.924558,3485.133254,5721.625384,4340.843041,8935.822638,23685.40554,24699.81395,19334.14541,21185.68719,46502.05446,35032.7855,78041.73768,108635.905,92683.6867,67677.05085,0,0,0,13380.43271,4326.171078,3330.945402,40962.24261,0,48159.89644,118528.9164,4441.452295,145564.0872,20279.25605,36776.36246,321102.9216,127500.0966,4462.690125,304858.8767,0,0,0,0,0,0,0,0,0,0,0,2445.493684,0,0,0,0,0,0,0,0,0,0,0,139715.0766,54784.57373,73042.52534,427942.8321,204799.2909,68247.76958,815751.5337,207324.1958,191144.948,1511187.353,506210.8903,423145.1998,2486793.508,1098333.193,536971.5739
